months,day_of_months,hours,outdoor_temperatures,outdoor_humidities,htg_setpoints,clg_setpoints,air_temperatures,air_humidities,people_occupants,air_co2s,window_fan_energies,total_electricity_HVACs,temp_violations,co2_violations,temp_deviations,co2_deviations,time_labels,window_fan_speeds,ac_fan_speeds
5.0,21.0,17.0,25.316668,31.5,21.0,23.0,22.99293,38.804947,6.72,827.39026,27000.0,652376.56,False,True,0.0,27.39028049881449,05-21 17:00,1.0,1.0
5.0,21.0,17.0,25.033333,32.0,21.0,23.0,22.993168,38.468735,6.72,778.4276,27000.0,631230.44,False,False,0.0,0,05-21 17:10,1.0,1.0
5.0,21.0,17.0,24.75,32.5,21.0,23.0,22.993763,38.136772,6.72,728.3134,27000.0,609519.44,False,False,0.0,0,05-21 17:20,1.0,1.0
5.0,21.0,17.0,24.466667,33.0,21.0,23.0,22.994272,37.911556,6.72,690.7979,27000.0,586641.75,False,False,0.0,0,05-21 17:30,1.0,1.0
5.0,21.0,17.0,24.183332,33.5,21.0,23.0,22.994753,38.12149,6.72,707.99854,0.0,511048.84,False,False,0.0,0,05-21 17:40,0.0,1.0
5.0,21.0,17.0,23.9,34.0,21.0,23.0,22.995451,38.577045,6.72,755.4352,0.0,497480.25,False,False,0.0,0,05-21 17:50,0.0,1.0
5.0,21.0,18.0,23.35,34.833332,21.0,23.0,22.996681,38.885,3.8400002,795.2561,0.0,369853.25,False,False,0.0,0,05-21 18:00,0.0,1.0
5.0,21.0,18.0,22.8,35.666668,21.0,23.0,22.99771,39.064564,3.8400002,824.6499,0.0,348963.84,False,True,0.0,24.649884977289048,05-21 18:10,0.0,1.0
5.0,21.0,18.0,22.25,36.5,21.0,23.0,22.998314,38.61956,3.8400002,786.5024,27000.0,308910.9,False,False,0.0,0,05-21 18:20,1.0,1.0
5.0,21.0,18.0,21.7,37.333332,21.0,23.0,22.998852,37.915783,3.8400002,720.8891,27000.0,266198.2,False,False,0.0,0,05-21 18:30,1.0,1.0
5.0,21.0,18.0,21.15,38.166668,21.0,23.0,22.999258,37.253525,3.8400002,661.0918,27000.0,222310.95,False,False,0.0,0,05-21 18:40,1.0,1.0
5.0,21.0,18.0,20.6,39.0,21.0,23.0,22.99923,37.142094,3.8400002,652.5924,0.0,261789.98,False,False,0.0,0,05-21 18:50,0.0,1.0
5.0,21.0,19.0,20.133333,40.833332,21.0,23.0,22.999063,37.381886,3.8400002,673.89166,0.0,235596.75,False,False,0.0,0,05-21 19:00,0.0,1.0
5.0,21.0,19.0,19.666666,42.666668,21.0,23.0,22.999168,37.760174,3.8400002,703.85046,0.0,216980.92,False,False,0.0,0,05-21 19:10,0.0,1.0
5.0,21.0,19.0,19.2,44.5,21.0,23.0,22.999271,38.17438,3.8400002,733.35364,0.0,200579.14,False,False,0.0,0,05-21 19:20,0.0,1.0
5.0,21.0,19.0,18.733334,46.333332,21.0,23.0,22.999372,38.597702,3.8400002,760.57043,0.0,185139.06,False,False,0.0,0,05-21 19:30,0.0,1.0
5.0,21.0,19.0,18.266666,48.166668,21.0,23.0,22.999464,39.030163,3.8400002,786.00214,0.0,170454.3,False,False,0.0,0,05-21 19:40,0.0,1.0
5.0,21.0,19.0,17.8,50.0,21.0,23.0,22.999546,39.475002,3.8400002,810.2908,0.0,156275.66,False,True,0.0,10.290761245634485,05-21 19:50,0.0,1.0
5.0,21.0,20.0,17.8,49.666668,21.0,23.0,22.494526,40.314533,1.92,730.9204,13500.0,12948.605,False,False,0.0,0,05-21 20:00,1.0,1.0
5.0,21.0,20.0,17.8,49.333332,21.0,23.0,22.15884,40.49602,1.92,649.8136,13500.0,14268.532,False,False,0.0,0,05-21 20:10,1.0,1.0
5.0,21.0,20.0,17.8,49.0,21.0,23.0,22.429035,39.803947,1.92,633.1015,0.0,12993.336,False,False,0.0,0,05-21 20:20,0.0,1.0
5.0,21.0,20.0,17.8,48.666668,21.0,23.0,22.797554,39.0834,1.92,655.47284,0.0,12905.843,False,False,0.0,0,05-21 20:30,0.0,1.0
5.0,21.0,20.0,17.8,48.333332,21.0,23.0,22.88586,39.06463,1.92,676.3718,0.0,13906.383,False,False,0.0,0,05-21 20:40,0.0,1.0
5.0,21.0,20.0,17.8,48.0,21.0,23.0,22.949886,39.191635,1.92,692.55383,0.0,11872.463,False,False,0.0,0,05-21 20:50,0.0,1.0
5.0,21.0,21.0,17.15,50.666668,21.0,23.0,22.929604,39.50988,1.92,703.2553,0.0,11872.463,False,False,0.0,0,05-21 21:00,0.0,1.0
5.0,21.0,21.0,16.5,53.333332,21.0,23.0,22.865784,39.92852,1.92,711.7599,0.0,11872.463,False,False,0.0,0,05-21 21:10,0.0,1.0
5.0,21.0,21.0,15.85,56.0,21.0,23.0,22.78024,40.398655,1.92,719.7234,0.0,11872.463,False,False,0.0,0,05-21 21:20,0.0,1.0
5.0,21.0,21.0,15.2,58.666668,21.0,23.0,22.67925,40.90599,1.92,727.5839,0.0,11872.463,False,False,0.0,0,05-21 21:30,0.0,1.0
5.0,21.0,21.0,14.55,61.333332,21.0,23.0,22.566782,41.439735,1.92,735.32184,0.0,12811.667,False,False,0.0,0,05-21 21:40,0.0,1.0
5.0,21.0,21.0,13.9,64.0,21.0,23.0,22.44212,42.000023,1.92,742.8525,0.0,12918.481,False,False,0.0,0,05-21 21:50,0.0,1.0
5.0,21.0,22.0,13.533334,64.833336,21.0,23.0,21.73652,43.711266,1.92,722.7447,0.0,13484.404,False,False,0.0,0,05-21 22:00,0.0,1.0
5.0,21.0,22.0,13.166667,65.666664,21.0,23.0,21.156254,44.959072,1.92,699.30426,0.0,15291.718,False,False,0.0,0,05-21 22:10,0.0,1.0
5.0,21.0,22.0,12.8,66.5,21.0,23.0,21.004335,45.088867,1.92,682.8866,0.0,73446.555,False,False,0.0,0,05-21 22:20,0.0,1.0
5.0,21.0,22.0,12.433333,67.333336,21.0,23.0,21.000095,44.715916,1.92,664.4327,0.0,103231.13,False,False,0.0,0,05-21 22:30,0.0,1.0
5.0,21.0,22.0,12.066667,68.166664,21.0,23.0,20.99997,44.333008,1.92,649.14655,0.0,105279.59,False,False,0.0,0,05-21 22:40,0.0,1.0
5.0,21.0,22.0,11.7,69.0,21.0,23.0,20.999956,43.94578,1.92,636.0904,0.0,134265.05,False,False,0.0,0,05-21 22:50,0.0,1.0
5.0,21.0,23.0,11.516666,70.833336,21.0,23.0,20.99994,43.425816,0.0,614.8857,0.0,181007.56,False,False,0.0,0,05-21 23:00,0.0,1.0
5.0,21.0,23.0,11.333333,72.666664,5.0,50.0,20.197968,45.061478,0.0,597.28156,0.0,0.0,False,False,0.0,0,05-21 23:10,0.0,0.0
5.0,21.0,23.0,11.15,74.5,5.0,50.0,19.693356,46.174477,0.0,583.5893,0.0,0.0,False,False,0.0,0,05-21 23:20,0.0,0.0
5.0,21.0,23.0,10.966666,76.333336,5.0,50.0,19.394424,46.84687,0.0,576.1548,0.0,0.0,False,False,0.0,0,05-21 23:30,0.0,0.0
5.0,21.0,23.0,10.783334,78.166664,5.0,50.0,19.06085,47.547558,0.0,552.4951,0.0,0.0,False,False,0.0,0,05-21 23:40,0.0,0.0
5.0,21.0,23.0,10.6,80.0,5.0,50.0,18.855446,47.99711,0.0,534.4252,0.0,0.0,False,False,0.0,0,05-21 23:50,0.0,0.0
5.0,22.0,0.0,10.6,80.0,5.0,50.0,18.699223,48.308567,0.0,514.8081,0.0,0.0,False,False,0.0,0,05-22 00:00,0.0,0.0
5.0,22.0,0.0,10.6,80.0,5.0,50.0,18.592031,48.513695,0.0,499.02414,0.0,0.0,False,False,0.0,0,05-22 00:10,0.0,0.0
5.0,22.0,0.0,10.6,80.0,5.0,50.0,18.49388,48.712498,0.0,485.93115,0.0,0.0,False,False,0.0,0,05-22 00:20,0.0,0.0
5.0,22.0,0.0,10.6,80.0,5.0,50.0,18.398054,48.917408,0.0,474.7189,0.0,0.0,False,False,0.0,0,05-22 00:30,0.0,0.0
5.0,22.0,0.0,10.6,80.0,5.0,50.0,18.308035,49.115616,0.0,464.96634,0.0,0.0,False,False,0.0,0,05-22 00:40,0.0,0.0
5.0,22.0,0.0,10.6,80.0,5.0,50.0,18.22552,49.30111,0.0,456.45673,0.0,0.0,False,False,0.0,0,05-22 00:50,0.0,0.0
5.0,22.0,1.0,10.4,80.0,5.0,50.0,18.132307,49.48309,0.0,449.04108,0.0,0.0,False,False,0.0,0,05-22 01:00,0.0,0.0
5.0,22.0,1.0,10.2,80.0,5.0,50.0,18.026733,49.641773,0.0,442.5905,0.0,0.0,False,False,0.0,0,05-22 01:10,0.0,0.0
5.0,22.0,1.0,10.0,80.0,5.0,50.0,17.914959,49.755432,0.0,436.98553,0.0,0.0,False,False,0.0,0,05-22 01:20,0.0,0.0
5.0,22.0,1.0,9.8,80.0,5.0,50.0,17.801514,49.817127,0.0,432.11716,0.0,0.0,False,False,0.0,0,05-22 01:30,0.0,0.0
5.0,22.0,1.0,9.6,80.0,5.0,50.0,17.687819,49.831116,0.0,427.8887,0.0,0.0,False,False,0.0,0,05-22 01:40,0.0,0.0
5.0,22.0,1.0,9.4,80.0,5.0,50.0,17.57391,49.804607,0.0,424.21597,0.0,0.0,False,False,0.0,0,05-22 01:50,0.0,0.0
5.0,22.0,2.0,9.316667,81.0,5.0,50.0,17.473063,49.770107,0.0,421.02673,0.0,0.0,False,False,0.0,0,05-22 02:00,0.0,0.0
5.0,22.0,2.0,9.233334,82.0,5.0,50.0,17.385826,49.76673,0.0,418.25772,0.0,0.0,False,False,0.0,0,05-22 02:10,0.0,0.0
5.0,22.0,2.0,9.15,83.0,5.0,50.0,17.306944,49.817425,0.0,415.85367,0.0,0.0,False,False,0.0,0,05-22 02:20,0.0,0.0
5.0,22.0,2.0,9.066667,84.0,5.0,50.0,17.232622,49.92524,0.0,413.76633,0.0,0.0,False,False,0.0,0,05-22 02:30,0.0,0.0
5.0,22.0,2.0,8.983334,85.0,5.0,50.0,17.161694,50.082386,0.0,411.95392,0.0,0.0,False,False,0.0,0,05-22 02:40,0.0,0.0
5.0,22.0,2.0,8.9,86.0,5.0,50.0,17.093903,50.280037,0.0,410.38013,0.0,0.0,False,False,0.0,0,05-22 02:50,0.0,0.0
5.0,22.0,3.0,8.716666,86.0,5.0,50.0,17.018255,50.479855,0.0,409.0132,0.0,0.0,False,False,0.0,0,05-22 03:00,0.0,0.0
5.0,22.0,3.0,8.533334,86.0,5.0,50.0,16.934261,50.643356,0.0,407.8258,0.0,0.0,False,False,0.0,0,05-22 03:10,0.0,0.0
5.0,22.0,3.0,8.35,86.0,5.0,50.0,16.845913,50.75089,0.0,406.7944,0.0,0.0,False,False,0.0,0,05-22 03:20,0.0,0.0
5.0,22.0,3.0,8.166667,86.0,5.0,50.0,16.756018,50.80108,0.0,405.89853,0.0,0.0,False,False,0.0,0,05-22 03:30,0.0,0.0
5.0,22.0,3.0,7.983333,86.0,5.0,50.0,16.665476,50.801178,0.0,405.12048,0.0,0.0,False,False,0.0,0,05-22 03:40,0.0,0.0
5.0,22.0,3.0,7.8,86.0,5.0,50.0,16.574373,50.759315,0.0,404.44482,0.0,0.0,False,False,0.0,0,05-22 03:50,0.0,0.0
5.0,22.0,4.0,8.066667,84.5,5.0,50.0,16.512989,50.637596,0.0,403.85855,0.0,0.0,False,False,0.0,0,05-22 04:00,0.0,0.0
5.0,22.0,4.0,8.333333,83.0,5.0,50.0,16.482107,50.452847,0.0,403.35007,0.0,0.0,False,False,0.0,0,05-22 04:10,0.0,0.0
5.0,22.0,4.0,8.6,81.5,5.0,50.0,16.469845,50.24763,0.0,402.9091,0.0,0.0,False,False,0.0,0,05-22 04:20,0.0,0.0
5.0,22.0,4.0,8.866667,80.0,5.0,50.0,16.513933,49.895954,0.0,402.5265,0.0,0.0,False,False,0.0,0,05-22 04:30,0.0,0.0
5.0,22.0,4.0,9.133333,78.5,5.0,50.0,16.607689,49.414204,0.0,402.1945,0.0,0.0,False,False,0.0,0,05-22 04:40,0.0,0.0
5.0,22.0,4.0,9.4,77.0,5.0,50.0,16.73184,48.85974,0.0,401.90628,0.0,0.0,False,False,0.0,0,05-22 04:50,0.0,0.0
5.0,22.0,5.0,10.05,77.5,5.0,50.0,16.92587,48.280445,0.0,401.65622,0.0,0.0,False,False,0.0,0,05-22 05:00,0.0,0.0
5.0,22.0,5.0,10.7,78.0,5.0,50.0,17.15835,47.877148,0.0,401.4393,0.0,0.0,False,False,0.0,0,05-22 05:10,0.0,0.0
5.0,22.0,5.0,11.35,78.5,5.0,50.0,17.406656,47.724022,0.0,401.25116,0.0,0.0,False,False,0.0,0,05-22 05:20,0.0,0.0
5.0,22.0,5.0,12.0,79.0,5.0,50.0,17.667236,47.798893,0.0,401.0879,0.0,0.0,False,False,0.0,0,05-22 05:30,0.0,0.0
5.0,22.0,5.0,12.65,79.5,5.0,50.0,17.937521,48.071735,0.0,400.94617,0.0,0.0,False,False,0.0,0,05-22 05:40,0.0,0.0
5.0,22.0,5.0,13.3,80.0,5.0,50.0,18.216026,48.515236,0.0,400.8231,0.0,0.0,False,False,0.0,0,05-22 05:50,0.0,0.0
5.0,22.0,6.0,14.133333,77.5,5.0,50.0,18.754465,47.63497,0.96000004,407.97275,0.0,0.0,True,False,1.2455356065301046,0,05-22 06:00,0.0,0.0
5.0,22.0,6.0,14.966666,75.0,21.0,23.0,20.797651,42.360836,0.96000004,417.46967,0.0,628788.4,False,False,0.0,0,05-22 06:10,0.0,1.0
5.0,22.0,6.0,15.8,72.5,21.0,23.0,20.999895,42.292145,0.96000004,426.40173,0.0,210333.92,False,False,0.0,0,05-22 06:20,0.0,1.0
5.0,22.0,6.0,16.633333,70.0,21.0,23.0,21.00002,42.647045,0.96000004,432.85895,0.0,123369.68,False,False,0.0,0,05-22 06:30,0.0,1.0
5.0,22.0,6.0,17.466667,67.5,21.0,23.0,21.000021,43.169254,0.96000004,441.0696,0.0,80534.414,False,False,0.0,0,05-22 06:40,0.0,1.0
5.0,22.0,6.0,18.3,65.0,21.0,23.0,21.000002,43.71133,0.96000004,448.93716,0.0,13688.118,False,False,0.0,0,05-22 06:50,0.0,1.0
5.0,22.0,7.0,18.866667,62.166668,21.0,23.0,21.226454,43.729034,1.9200001,461.705,0.0,11872.463,False,False,0.0,0,05-22 07:00,0.0,1.0
5.0,22.0,7.0,19.433332,59.333332,21.0,23.0,21.523197,43.579205,1.9200001,477.23447,0.0,14410.489,False,False,0.0,0,05-22 07:10,0.0,1.0
5.0,22.0,7.0,20.0,56.5,21.0,23.0,21.793337,43.476288,1.9200001,493.3037,0.0,15213.737,False,False,0.0,0,05-22 07:20,0.0,1.0
5.0,22.0,7.0,20.566668,53.666668,21.0,23.0,22.030954,43.41824,1.9200001,508.941,0.0,14929.911,False,False,0.0,0,05-22 07:30,0.0,1.0
5.0,22.0,7.0,21.133333,50.833332,21.0,23.0,22.254715,43.35142,1.9200001,523.95325,0.0,14576.84,False,False,0.0,0,05-22 07:40,0.0,1.0
5.0,22.0,7.0,21.7,48.0,21.0,23.0,22.473333,43.252262,1.9200001,538.4023,0.0,14434.275,False,False,0.0,0,05-22 07:50,0.0,1.0
5.0,22.0,8.0,22.066668,46.5,21.0,23.0,22.999544,43.0033,8.16,591.123,0.0,242832.72,False,False,0.0,0,05-22 08:00,0.0,1.0
5.0,22.0,8.0,22.433332,45.0,21.0,23.0,22.99718,43.710716,8.16,633.6511,0.0,401248.84,False,False,0.0,0,05-22 08:10,0.0,1.0
5.0,22.0,8.0,22.8,43.5,21.0,23.0,22.997593,44.725727,8.16,703.376,0.0,351180.38,False,False,0.0,0,05-22 08:20,0.0,1.0
5.0,22.0,8.0,23.166666,42.0,21.0,23.0,22.997469,45.64886,8.16,773.3421,0.0,401224.88,False,False,0.0,0,05-22 08:30,0.0,1.0
5.0,22.0,8.0,23.533333,40.5,21.0,23.0,22.996925,46.450726,8.16,840.58954,0.0,425211.53,False,True,0.0,40.58954720608949,05-22 08:40,0.0,1.0
5.0,22.0,8.0,23.9,39.0,21.0,23.0,22.996511,46.27739,8.16,835.41815,27000.0,489306.47,False,True,0.0,35.41813539942086,05-22 08:50,1.0,1.0
5.0,22.0,9.0,24.183332,38.166668,21.0,23.0,22.995872,45.718796,9.6,800.8716,27000.0,532419.06,False,True,0.0,0.8715595790807811,05-22 09:00,1.0,1.0
5.0,22.0,9.0,24.466667,37.333332,21.0,23.0,22.995413,45.142212,9.6,767.1874,27000.0,556045.06,False,False,0.0,0,05-22 09:10,1.0,1.0
5.0,22.0,9.0,24.75,36.5,21.0,23.0,22.99505,44.653027,9.6,743.4688,27000.0,577925.6,False,False,0.0,0,05-22 09:20,1.0,1.0
5.0,22.0,9.0,25.033333,35.666668,21.0,23.0,22.99468,44.23597,9.6,728.4276,27000.0,598080.25,False,False,0.0,0,05-22 09:30,1.0,1.0
5.0,22.0,9.0,25.316668,34.833332,21.0,23.0,22.99433,43.853794,9.6,718.7319,27000.0,617062.56,False,False,0.0,0,05-22 09:40,1.0,1.0
5.0,22.0,9.0,25.6,34.0,21.0,23.0,22.994003,43.481663,9.6,712.0365,27000.0,635119.7,False,False,0.0,0,05-22 09:50,1.0,1.0
5.0,22.0,10.0,25.6,33.5,21.0,23.0,22.993864,43.082123,9.6,707.11694,27000.0,634683.9,False,False,0.0,0,05-22 10:00,1.0,1.0
5.0,22.0,10.0,25.6,33.0,21.0,23.0,22.992964,42.64829,9.6,703.4177,27000.0,632497.6,False,False,0.0,0,05-22 10:10,1.0,1.0
5.0,22.0,10.0,25.6,32.5,21.0,23.0,22.993084,42.183258,9.6,700.64746,27000.0,629028.0,False,False,0.0,0,05-22 10:20,1.0,1.0
5.0,22.0,10.0,25.6,32.0,21.0,23.0,22.993248,41.699806,9.6,698.5966,27000.0,625404.8,False,False,0.0,0,05-22 10:30,1.0,1.0
5.0,22.0,10.0,25.6,31.5,21.0,23.0,22.994062,42.009174,9.6,744.2926,0.0,515672.6,False,False,0.0,0,05-22 10:40,0.0,1.0
5.0,22.0,10.0,25.6,31.0,21.0,23.0,22.994993,42.780434,9.6,817.6001,0.0,512094.47,False,True,0.0,17.60009905332049,05-22 10:50,0.0,1.0
5.0,22.0,11.0,25.783333,30.5,21.0,23.0,22.994999,42.514336,9.6,829.7086,27000.0,626251.44,False,True,0.0,29.708648521666305,05-22 11:00,1.0,1.0
5.0,22.0,11.0,25.966667,30.0,21.0,23.0,22.994104,41.655888,9.6,804.39545,27000.0,635120.0,False,True,0.0,4.395448053089467,05-22 11:10,1.0,1.0
5.0,22.0,11.0,26.15,29.5,21.0,23.0,22.993263,40.74551,9.6,772.6948,27000.0,643523.5,False,False,0.0,0,05-22 11:20,1.0,1.0
5.0,22.0,11.0,26.333334,29.0,21.0,23.0,22.993214,40.00359,9.6,748.07166,27000.0,652872.9,False,False,0.0,0,05-22 11:30,1.0,1.0
5.0,22.0,11.0,26.516666,28.5,21.0,23.0,22.993053,39.435734,9.6,731.816,27000.0,664453.6,False,False,0.0,0,05-22 11:40,1.0,1.0
5.0,22.0,11.0,26.7,28.0,21.0,23.0,22.992811,38.97904,9.6,721.334,27000.0,678178.0,False,False,0.0,0,05-22 11:50,1.0,1.0
5.0,22.0,12.0,26.883333,27.833334,21.0,23.0,22.99336,38.232517,4.8,691.92413,27000.0,623048.2,False,False,0.0,0,05-22 12:00,1.0,1.0
5.0,22.0,12.0,27.066668,27.666666,21.0,23.0,22.995201,37.951294,4.8,696.9011,0.0,477072.94,False,False,0.0,0,05-22 12:10,0.0,1.0
5.0,22.0,12.0,27.25,27.5,21.0,23.0,22.99632,38.002148,4.8,725.58014,0.0,488172.38,False,False,0.0,0,05-22 12:20,0.0,1.0
5.0,22.0,12.0,27.433332,27.333334,21.0,23.0,22.996069,38.16445,4.8,762.0596,0.0,500641.47,False,False,0.0,0,05-22 12:30,0.0,1.0
5.0,22.0,12.0,27.616667,27.166666,21.0,23.0,22.995806,38.32179,4.8,798.525,0.0,514120.06,False,False,0.0,0,05-22 12:40,0.0,1.0
5.0,22.0,12.0,27.8,27.0,21.0,23.0,22.995558,38.443775,4.8,833.02264,0.0,528230.06,False,True,0.0,33.022621966844326,05-22 12:50,0.0,1.0
5.0,22.0,13.0,27.7,27.833334,21.0,23.0,22.993755,38.413155,7.68,815.7059,27000.0,765006.2,False,True,0.0,15.705875233124516,05-22 13:00,1.0,1.0
5.0,22.0,13.0,27.6,28.666666,21.0,23.0,22.990587,38.442036,7.68,774.541,27000.0,768466.44,False,False,0.0,0,05-22 13:10,1.0,1.0
5.0,22.0,13.0,27.5,29.5,21.0,23.0,22.990377,38.64248,7.68,734.9223,27000.0,770322.6,False,False,0.0,0,05-22 13:20,1.0,1.0
5.0,22.0,13.0,27.4,30.333334,21.0,23.0,22.990168,39.019783,7.68,705.6003,27000.0,773370.4,False,False,0.0,0,05-22 13:30,1.0,1.0
5.0,22.0,13.0,27.3,31.166666,21.0,23.0,22.989908,39.52444,7.68,685.78955,27000.0,775885.8,False,False,0.0,0,05-22 13:40,1.0,1.0
5.0,22.0,13.0,27.2,32.0,21.0,23.0,22.991121,40.10612,7.68,715.334,0.0,619012.94,False,False,0.0,0,05-22 13:50,0.0,1.0
5.0,22.0,14.0,27.2,31.666666,21.0,23.0,22.992805,40.672462,7.68,772.23773,0.0,627064.25,False,False,0.0,0,05-22 14:00,0.0,1.0
5.0,22.0,14.0,27.2,31.333334,21.0,23.0,22.992563,41.19104,7.68,836.07587,0.0,635637.1,False,True,0.0,36.075888415924055,05-22 14:10,0.0,1.0
5.0,22.0,14.0,27.2,31.0,21.0,23.0,22.991072,41.25704,7.68,830.32684,27000.0,801690.75,False,True,0.0,30.326863449917596,05-22 14:20,1.0,1.0
5.0,22.0,14.0,27.2,30.666666,21.0,23.0,22.988533,41.015835,7.68,788.5058,27000.0,808973.1,False,False,0.0,0,05-22 14:30,1.0,1.0
5.0,22.0,14.0,27.2,30.333334,21.0,23.0,22.988432,40.647114,7.68,744.65753,27000.0,814442.8,False,False,0.0,0,05-22 14:40,1.0,1.0
5.0,22.0,14.0,27.2,30.0,21.0,23.0,22.988377,40.25268,7.68,711.71875,27000.0,820458.25,False,False,0.0,0,05-22 14:50,1.0,1.0
5.0,22.0,15.0,27.116667,30.166666,21.0,23.0,22.988365,39.937683,7.68,689.68726,27000.0,820651.4,False,False,0.0,0,05-22 15:00,1.0,1.0
5.0,22.0,15.0,27.033333,30.333334,21.0,23.0,22.989769,40.05026,7.68,718.4462,0.0,669823.9,False,False,0.0,0,05-22 15:10,0.0,1.0
5.0,22.0,15.0,26.95,30.5,21.0,23.0,22.991642,40.399292,7.68,775.19525,0.0,673304.0,False,False,0.0,0,05-22 15:20,0.0,1.0
5.0,22.0,15.0,26.866667,30.666666,21.0,23.0,22.99144,40.80712,7.68,839.011,0.0,676111.75,False,True,0.0,39.01100368003699,05-22 15:30,0.0,1.0
5.0,22.0,15.0,26.783333,30.833334,21.0,23.0,22.990223,40.71779,7.68,832.72644,27000.0,818846.1,False,True,0.0,32.72646618244676,05-22 15:40,1.0,1.0
5.0,22.0,15.0,26.7,31.0,21.0,23.0,22.98815,40.384693,7.68,790.1694,27000.0,816345.0,False,False,0.0,0,05-22 15:50,1.0,1.0
5.0,22.0,16.0,26.6,31.5,21.0,23.0,22.988363,40.107418,7.68,745.6735,27000.0,811190.6,False,False,0.0,0,05-22 16:00,1.0,1.0
5.0,22.0,16.0,26.5,32.0,21.0,23.0,22.988537,40.010353,7.68,712.26086,27000.0,806624.5,False,False,0.0,0,05-22 16:10,1.0,1.0
5.0,22.0,16.0,26.4,32.5,21.0,23.0,22.988625,40.074284,7.68,689.9079,27000.0,801509.0,False,False,0.0,0,05-22 16:20,1.0,1.0
5.0,22.0,16.0,26.3,33.0,21.0,23.0,22.989656,40.37734,7.68,718.53937,0.0,671591.5,False,False,0.0,0,05-22 16:30,0.0,1.0
5.0,22.0,16.0,26.2,33.5,21.0,23.0,22.991371,40.793953,7.68,775.2497,0.0,668768.3,False,False,0.0,0,05-22 16:40,0.0,1.0
5.0,22.0,16.0,26.1,34.0,21.0,23.0,22.991356,41.23697,7.68,839.04456,0.0,666165.56,False,True,0.0,39.04455659054304,05-22 16:50,0.0,1.0
5.0,22.0,17.0,25.733334,34.5,21.0,23.0,22.991718,41.401333,6.72,828.086,27000.0,693717.94,False,True,0.0,28.086005739954317,05-22 17:00,1.0,1.0
5.0,22.0,17.0,25.366667,35.0,21.0,23.0,22.991697,41.364727,6.72,779.1196,27000.0,668945.94,False,False,0.0,0,05-22 17:10,1.0,1.0
5.0,22.0,17.0,25.0,35.5,21.0,23.0,22.99237,41.245674,6.72,728.9519,27000.0,642847.1,False,False,0.0,0,05-22 17:20,1.0,1.0
5.0,22.0,17.0,24.633333,36.0,21.0,23.0,22.993052,41.110165,6.72,691.3458,27000.0,614704.7,False,False,0.0,0,05-22 17:30,1.0,1.0
5.0,22.0,17.0,24.266666,36.5,21.0,23.0,22.993767,41.283104,6.72,708.4923,0.0,530255.7,False,False,0.0,0,05-22 17:40,0.0,1.0
5.0,22.0,17.0,23.9,37.0,21.0,23.0,22.994747,41.648384,6.72,755.8998,0.0,512635.38,False,False,0.0,0,05-22 17:50,0.0,1.0
5.0,22.0,18.0,23.616667,37.5,21.0,23.0,22.996164,41.863026,3.8400002,795.7077,0.0,388426.47,False,False,0.0,0,05-22 18:00,0.0,1.0
5.0,22.0,18.0,23.333334,38.0,21.0,23.0,22.997284,41.96409,3.8400002,825.1028,0.0,371654.53,False,True,0.0,25.102788549339493,05-22 18:10,0.0,1.0
5.0,22.0,18.0,23.05,38.5,21.0,23.0,22.997726,41.553856,3.8400002,787.066,27000.0,366765.75,False,False,0.0,0,05-22 18:20,1.0,1.0
5.0,22.0,18.0,22.766666,39.0,21.0,23.0,22.998058,40.959126,3.8400002,721.62036,27000.0,339951.03,False,False,0.0,0,05-22 18:30,1.0,1.0
5.0,22.0,18.0,22.483334,39.5,21.0,23.0,22.998428,40.43591,3.8400002,661.9802,27000.0,312283.75,False,False,0.0,0,05-22 18:40,1.0,1.0
5.0,22.0,18.0,22.2,40.0,21.0,23.0,22.998466,40.34846,3.8400002,653.5574,0.0,305517.34,False,False,0.0,0,05-22 18:50,0.0,1.0
5.0,22.0,19.0,21.933332,40.166668,21.0,23.0,22.998531,40.52291,3.8400002,674.88574,0.0,283939.84,False,False,0.0,0,05-22 19:00,0.0,1.0
5.0,22.0,19.0,21.666666,40.333332,21.0,23.0,22.998657,40.78043,3.8400002,704.8633,0.0,269774.47,False,False,0.0,0,05-22 19:10,0.0,1.0
5.0,22.0,19.0,21.4,40.5,21.0,23.0,22.998766,41.040413,3.8400002,734.3932,0.0,257492.83,False,False,0.0,0,05-22 19:20,0.0,1.0
5.0,22.0,19.0,21.133333,40.666668,21.0,23.0,22.99887,41.28416,3.8400002,761.6498,0.0,246281.77,False,False,0.0,0,05-22 19:30,0.0,1.0
5.0,22.0,19.0,20.866667,40.833332,21.0,23.0,22.998968,41.51421,3.8400002,787.13434,0.0,235767.23,False,False,0.0,0,05-22 19:40,0.0,1.0
5.0,22.0,19.0,20.6,41.0,21.0,23.0,22.999056,41.735268,3.8400002,811.4884,0.0,225724.12,False,True,0.0,11.488389981856585,05-22 19:50,0.0,1.0
5.0,22.0,20.0,20.316668,41.666668,21.0,23.0,22.999939,41.003643,1.92,765.5793,27000.0,28362.121,False,False,0.0,0,05-22 20:00,1.0,1.0
5.0,22.0,20.0,20.033333,42.333332,21.0,23.0,22.985853,39.93635,1.92,690.7718,27000.0,11872.463,False,False,0.0,0,05-22 20:10,1.0,1.0
5.0,22.0,20.0,19.75,43.0,21.0,23.0,22.99967,39.423973,1.92,659.075,0.0,101436.19,False,False,0.0,0,05-22 20:20,0.0,1.0
