months,day_of_months,hours,outdoor_temperatures,outdoor_humidities,htg_setpoints,clg_setpoints,air_temperatures,air_humidities,people_occupants,air_co2s,window_fan_energies,total_electricity_HVACs,temp_violations,co2_violations,time_labels,window_fan_speeds,ac_fan_speeds
1.0,31.0,17.0,27.0,6.5,21.0,23.0,22.996134,15.129984,13.86,834.6393,27000.0,931996.75,False,True,01-31 17:20,1.0,1.0
1.0,31.0,17.0,26.333334,7.0,21.0,23.0,22.996435,15.125404,13.86,828.29443,27000.0,891638.8,False,True,01-31 17:30,1.0,1.0
1.0,31.0,17.0,25.666666,7.5,21.0,23.0,22.996813,15.181396,13.86,822.9551,27000.0,830156.44,False,True,01-31 17:40,1.0,1.0
1.0,31.0,17.0,25.0,8.0,21.0,23.0,22.997276,15.284957,13.86,818.42224,27000.0,761404.8,False,True,01-31 17:50,1.0,1.0
1.0,31.0,18.0,24.833334,8.333333,21.0,23.0,22.998291,15.146628,7.92,799.8302,27000.0,538393.8,False,False,01-31 18:00,1.0,1.0
1.0,31.0,18.0,24.666666,8.666667,21.0,23.0,22.999144,14.906351,7.92,774.729,27000.0,500500.22,False,False,01-31 18:10,1.0,1.0
1.0,31.0,18.0,24.5,9.0,21.0,23.0,22.99928,14.696579,7.92,750.3913,27000.0,479813.78,False,False,01-31 18:20,1.0,1.0
1.0,31.0,18.0,24.333334,9.333333,21.0,23.0,22.999348,14.56521,7.92,729.6576,27000.0,462181.84,False,False,01-31 18:30,1.0,1.0
1.0,31.0,18.0,24.166666,9.666667,21.0,23.0,22.999392,14.510162,7.92,712.64685,27000.0,446907.84,False,False,01-31 18:40,1.0,1.0
1.0,31.0,18.0,24.0,10.0,21.0,23.0,22.999424,14.514623,7.92,698.6408,27000.0,432943.12,False,False,01-31 18:50,1.0,1.0
1.0,31.0,19.0,23.0,10.833333,21.0,23.0,22.99952,14.863821,7.92,709.7497,0.0,355911.78,False,False,01-31 19:00,0.0,1.0
1.0,31.0,19.0,22.0,11.666667,21.0,23.0,22.999601,15.416542,7.92,735.5471,0.0,320277.78,False,False,01-31 19:10,0.0,1.0
1.0,31.0,19.0,21.0,12.5,21.0,23.0,22.999651,16.029985,7.92,765.54236,0.0,284273.84,False,False,01-31 19:20,0.0,1.0
1.0,31.0,19.0,20.0,13.333333,21.0,23.0,22.999714,16.640368,7.92,795.063,0.0,247988.98,False,False,01-31 19:30,0.0,1.0
1.0,31.0,19.0,19.0,14.166667,21.0,23.0,22.999779,17.23345,7.92,823.0861,0.0,211434.02,False,True,01-31 19:40,0.0,1.0
